代码,名称,选中日期,选中当日涨跌幅,选中1日涨跌幅,选中2日涨跌幅,选中3日涨跌幅,选中4日涨跌幅,选中5日涨跌幅,选中6日涨跌幅,选中7日涨跌幅,选中8日涨跌幅,选中9日涨跌幅,选中10日涨跌幅
000922,佳电股份,2021-09-13T00:00:00+08:00,10.01,3.87,1.86,-2.01,3.64,7.03,-0.25,-1.86,-9.72,4.1,-9.33
000922,佳电股份,2021-11-04T00:00:00+08:00,10.03,-0.76,-0.29,3.55,0.28,1.76,3.81,-0.61,0.62,1.05,4.07
000918,嘉凯城,2021-01-11T00:00:00+08:00,10.03,9.94,-0.25,-5.79,9.89,9.98,9.96,-4.43,-3.79,-0.66,1.1
000918,嘉凯城,2021-01-12T00:00:00+08:00,9.94,-0.25,-5.79,9.89,9.98,9.96,-4.43,-3.79,-0.66,1.1,10.02
000918,嘉凯城,2021-01-18T00:00:00+08:00,9.98,9.96,-4.43,-3.79,-0.66,1.1,10.02,-1.19,-3.81,1.67,6.15
000918,嘉凯城,2021-01-19T00:00:00+08:00,9.96,-4.43,-3.79,-0.66,1.1,10.02,-1.19,-3.81,1.67,6.15,-5.02
000918,嘉凯城,2021-01-26T00:00:00+08:00,10.02,-1.19,-3.81,1.67,6.15,-5.02,1.42,-3.61,4.78,-0.6,3.19
000918,嘉凯城,2021-02-18T00:00:00+08:00,9.93,0.81,10.08,-0.15,10.04,10.05,-4.09,-10.03,6.55,3.53,-2.02
000918,嘉凯城,2021-02-22T00:00:00+08:00,10.08,-0.15,10.04,10.05,-4.09,-10.03,6.55,3.53,-2.02,-7.86,-9.93
000918,嘉凯城,2021-02-24T00:00:00+08:00,10.04,10.05,-4.09,-10.03,6.55,3.53,-2.02,-7.86,-9.93,-6.99,0.33
000918,嘉凯城,2021-02-25T00:00:00+08:00,10.05,-4.09,-10.03,6.55,3.53,-2.02,-7.86,-9.93,-6.99,0.33,0.17
000918,嘉凯城,2021-03-12T00:00:00+08:00,9.97,-3.17,9.98,6.1,0.53,-7.58,5.04,0.0,-1.78,-1.53,-0.42
000918,嘉凯城,2021-03-16T00:00:00+08:00,9.98,6.1,0.53,-7.58,5.04,0.0,-1.78,-1.53,-0.42,-1.85,-2.46
000918,嘉凯城,2021-06-25T00:00:00+08:00,10.11,-4.69,-9.22,-1.35,10.07,1.04,-2.26,0.21,-2.1,-2.15,-0.66
000918,嘉凯城,2021-07-01T00:00:00+08:00,10.07,1.04,-2.26,0.21,-2.1,-2.15,-0.66,-1.1,-0.89,-1.8,-2.29
000918,嘉凯城,2021-09-08T00:00:00+08:00,9.97,-2.79,-1.91,-1.71,-3.97,-3.36,-2.94,-6.06,-5.87,9.97,-7.08
000918,嘉凯城,2021-09-23T00:00:00+08:00,9.97,-7.08,3.05,-1.48,2.1,-2.65,4.53,-2.31,-0.89,-2.39,-2.75
000925,众合科技,2021-06-02T00:00:00+08:00,9.99,9.97,-1.63,2.6,1.38,-0.45,-0.8,-4.03,-2.28,-2.58,6.93
000925,众合科技,2021-06-03T00:00:00+08:00,9.97,-1.63,2.6,1.38,-0.45,-0.8,-4.03,-2.28,-2.58,6.93,-4.24
000925,众合科技,2021-08-20T00:00:00+08:00,10.02,7.46,-3.06,0.95,-1.57,-0.11,-2.12,2.93,-3.27,2.29,0.0
000923,河钢资源,2021-01-08T00:00:00+08:00,9.99,-10.0,-2.48,0.0,10.02,1.1,-5.14,-1.58,4.22,3.24,5.16
000923,河钢资源,2021-01-14T00:00:00+08:00,10.02,1.1,-5.14,-1.58,4.22,3.24,5.16,-4.44,-1.82,1.48,-7.69
000923,河钢资源,2021-02-18T00:00:00+08:00,10.02,6.1,3.14,-5.21,-7.64,-0.82,-3.28,-0.12,0.27,6.9,0.62
000923,河钢资源,2021-05-06T00:00:00+08:00,9.98,10.02,10.0,-5.43,-0.07,-9.95,-3.79,1.95,1.22,-1.33,-5.9
000923,河钢资源,2021-05-07T00:00:00+08:00,10.02,10.0,-5.43,-0.07,-9.95,-3.79,1.95,1.22,-1.33,-5.9,2.38
000923,河钢资源,2021-05-10T00:00:00+08:00,10.0,-5.43,-0.07,-9.95,-3.79,1.95,1.22,-1.33,-5.9,2.38,-1.82
000923,河钢资源,2021-11-23T00:00:00+08:00,10.02,4.25,-2.85,-0.33,-1.0,-0.34,2.85,-1.19,-0.13,-0.67,3.16
000930,中粮科技,2021-01-04T00:00:00+08:00,9.98,4.1,-1.66,-1.27,0.0,0.11,1.92,2.62,-6.43,-0.22,10.05
000930,中粮科技,2021-01-18T00:00:00+08:00,10.05,-1.09,-0.5,0.2,-4.13,6.2,-2.37,5.78,-0.57,4.91,-0.28
000930,中粮科技,2021-09-23T00:00:00+08:00,10.05,-0.54,-3.73,-1.13,-2.67,-0.79,4.95,3.11,-5.39,-2.42,-3.37
000930,中粮科技,2021-10-19T00:00:00+08:00,10.01,-0.09,-0.09,-0.55,1.3,-0.37,-1.65,-9.79,10.03,-0.28,-3.77
000930,中粮科技,2021-10-29T00:00:00+08:00,10.03,-0.28,-3.77,8.42,1.54,-2.31,-1.73,5.19,-2.73,-2.63,0.65
000930,中粮科技,2021-11-16T00:00:00+08:00,10.02,-0.26,5.65,-4.03,0.17,-0.77,-1.21,1.22,2.07,-2.96,1.74
000927,中国铁物,2021-01-06T00:00:00+08:00,9.98,7.85,-10.03,-4.68,-10.0,-4.61,4.18,-4.43,-1.32,-1.12,-2.71
000927,中国铁物,2021-06-11T00:00:00+08:00,9.94,3.27,-2.43,-2.0,-0.76,0.26,-0.77,-0.26,0.78,-1.79,-2.09
000928,中钢国际,2021-03-01T00:00:00+08:00,10.1,9.93,5.28,10.03,-7.06,-4.43,-6.79,-1.6,6.5,3.73,-5.07
000928,中钢国际,2021-03-02T00:00:00+08:00,9.93,5.28,10.03,-7.06,-4.43,-6.79,-1.6,6.5,3.73,-5.07,7.4
000928,中钢国际,2021-03-04T00:00:00+08:00,10.03,-7.06,-4.43,-6.79,-1.6,6.5,3.73,-5.07,7.4,-5.45,0.68
000928,中钢国际,2021-03-23T00:00:00+08:00,10.0,8.5,-10.0,-4.65,-1.89,-1.61,9.95,-0.3,9.97,5.14,10.04
000928,中钢国际,2021-03-31T00:00:00+08:00,9.95,-0.3,9.97,5.14,10.04,-8.3,0.77,-4.56,4.38,-0.89,-5.26
000928,中钢国际,2021-04-02T00:00:00+08:00,9.97,5.14,10.04,-8.3,0.77,-4.56,4.38,-0.89,-5.26,10.01,5.17
000928,中钢国际,2021-04-07T00:00:00+08:00,10.04,-8.3,0.77,-4.56,4.38,-0.89,-5.26,10.01,5.17,-3.04,-4.95
000928,中钢国际,2021-04-16T00:00:00+08:00,10.01,5.17,-3.04,-4.95,-1.52,5.41,10.02,2.89,2.59,3.05,6.74
000928,中钢国际,2021-04-26T00:00:00+08:00,10.02,2.89,2.59,3.05,6.74,10.05,2.43,10.02,-3.94,0.8,-5.9
000928,中钢国际,2021-05-06T00:00:00+08:00,10.05,2.43,10.02,-3.94,0.8,-5.9,-0.85,-5.89,4.17,-1.57,5.49
000928,中钢国际,2021-05-10T00:00:00+08:00,10.02,-3.94,0.8,-5.9,-0.85,-5.89,4.17,-1.57,5.49,4.28,-8.13
000928,中钢国际,2021-07-13T00:00:00+08:00,10.0,5.03,4.14,-3.8,-2.57,0.47,0.09,2.06,-4.69,0.39,-9.99
000928,中钢国际,2021-08-25T00:00:00+08:00,10.01,0.37,-0.09,1.19,0.54,1.53,3.02,-4.05,0.9,4.0,-3.25
000929,兰州黄河,2021-03-05T00:00:00+08:00,9.99,-4.34,10.04,10.0,0.68,-3.27,-7.0,0.75,-1.37,-1.39,-0.9
000929,兰州黄河,2021-03-09T00:00:00+08:00,10.04,10.0,0.68,-3.27,-7.0,0.75,-1.37,-1.39,-0.9,0.65,4.36
000929,兰州黄河,2021-03-10T00:00:00+08:00,10.0,0.68,-3.27,-7.0,0.75,-1.37,-1.39,-0.9,0.65,4.36,1.85
000929,兰州黄河,2021-04-23T00:00:00+08:00,10.04,-5.16,-5.56,5.15,-3.85,-1.7,6.17,-3.6,2.53,4.71,-1.24
000929,兰州黄河,2021-05-13T00:00:00+08:00,10.01,10.03,-6.3,10.03,0.91,-3.97,-3.29,5.93,1.01,-1.55,-1.29
000929,兰州黄河,2021-05-14T00:00:00+08:00,10.03,-6.3,10.03,0.91,-3.97,-3.29,5.93,1.01,-1.55,-1.29,3.37
000929,兰州黄河,2021-05-18T00:00:00+08:00,10.03,0.91,-3.97,-3.29,5.93,1.01,-1.55,-1.29,3.37,1.99,4.61
000929,兰州黄河,2021-06-17T00:00:00+08:00,9.99,0.64,1.73,-0.72,-3.25,-3.92,10.0,4.24,-2.54,0.78,-3.62
000929,兰州黄河,2021-06-25T00:00:00+08:00,10.0,4.24,-2.54,0.78,-3.62,-3.04,0.09,5.71,-1.48,-4.69,-2.88
000929,兰州黄河,2021-10-19T00:00:00+08:00,10.02,-2.2,4.94,-2.67,-0.77,1.11,-3.72,-0.23,3.88,2.63,-0.96
000932,华菱钢铁,2021-02-18T00:00:00+08:00,10.04,3.23,9.76,-1.85,-2.22,8.39,-5.81,3.77,0.99,9.97,3.12
000932,华菱钢铁,2021-03-03T00:00:00+08:00,9.97,3.12,-8.93,1.42,5.46,5.18,9.99,5.12,-1.82,-1.49,-2.52
000932,华菱钢铁,2021-03-11T00:00:00+08:00,9.99,5.12,-1.82,-1.49,-2.52,-1.55,-2.1,1.07,-3.84,-7.3,-1.04
000932,华菱钢铁,2021-04-01T00:00:00+08:00,10.0,1.3,0.51,9.95,-2.9,-1.19,-2.06,-3.58,2.3,-1.0,-2.28
000932,华菱钢铁,2021-04-07T00:00:00+08:00,9.95,-2.9,-1.19,-2.06,-3.58,2.3,-1.0,-2.28,0.39,4.25,-3.09
000932,华菱钢铁,2021-09-09T00:00:00+08:00,10.04,-5.21,1.83,-5.4,-0.59,-0.12,-6.71,0.77,-0.89,-6.3,-4.25
000948,南天信息,2021-04-02T00:00:00+08:00,9.99,10.02,0.6,-1.86,-2.16,0.97,6.54,-3.36,1.53,3.34,-3.88
000948,南天信息,2021-04-06T00:00:00+08:00,10.02,0.6,-1.86,-2.16,0.97,6.54,-3.36,1.53,3.34,-3.88,-5.04
000948,南天信息,2021-05-11T00:00:00+08:00,10.0,10.0,1.58,-6.51,1.03,4.7,-4.94,-4.8,2.07,0.81,-1.12
000948,南天信息,2021-05-12T00:00:00+08:00,10.0,1.58,-6.51,1.03,4.7,-4.94,-4.8,2.07,0.81,-1.12,3.57
000948,南天信息,2021-06-21T00:00:00+08:00,10.02,-0.82,-6.77,-4.52,0.16,0.39,-3.7,6.57,-3.31,0.39,-0.77
000948,南天信息,2021-11-05T00:00:00+08:00,10.0,2.53,8.3,3.64,-0.44,-1.13,-2.1,-2.86,1.21,-2.85,2.52
000948,南天信息,2021-11-30T00:00:00+08:00,9.97,-4.0,-6.06,2.15,-0.54,-2.53,1.05,-1.52,-0.14,0.7,4.13
000950,重药控股,2021-05-11T00:00:00+08:00,10.07,-0.68,0.0,-3.58,-2.12,1.08,1.43,-4.06,0.37,-1.28,0.37
000950,重药控股,2021-07-20T00:00:00+08:00,9.94,-3.51,-3.25,-0.99,-0.4,-1.4,0.61,0.0,0.4,0.8,0.8
000931,中 关 村,2021-02-19T00:00:00+08:00,10.03,2.7,-2.63,-1.16,0.78,-2.58,-1.19,-3.08,0.55,-1.65,1.68
000931,中 关 村,2021-08-31T00:00:00+08:00,10.07,-3.36,-1.11,10.0,9.99,2.91,-5.54,2.75,-5.71,-2.1,-0.25
000931,中 关 村,2021-09-03T00:00:00+08:00,10.0,9.99,2.91,-5.54,2.75,-5.71,-2.1,-0.25,0.38,4.04,-5.58
000931,中 关 村,2021-09-06T00:00:00+08:00,9.99,2.91,-5.54,2.75,-5.71,-2.1,-0.25,0.38,4.04,-5.58,3.34
000931,中 关 村,2021-11-01T00:00:00+08:00,10.03,-1.24,1.82,1.79,5.94,-2.55,-1.44,2.25,-1.56,4.22,-9.23
000951,中国重汽,2021-01-13T00:00:00+08:00,9.99,2.75,3.35,-0.85,-2.34,7.37,0.14,-4.69,6.01,-4.69,0.32
000951,中国重汽,2021-02-09T00:00:00+08:00,10.0,0.24,1.12,-1.58,-7.68,-4.23,-5.42,-1.4,1.74,6.16,5.02
000951,中国重汽,2021-08-02T00:00:00+08:00,10.02,2.96,7.28,-0.18,-0.39,3.81,2.8,-1.92,1.3,-2.51,-1.77
000951,中国重汽,2021-09-01T00:00:00+08:00,10.01,-1.34,-4.15,4.83,-1.1,0.15,4.14,-0.64,-6.39,-3.62,1.46
000937,冀中能源,2021-08-06T00:00:00+08:00,10.0,-1.45,-3.35,1.3,0.21,-9.19,1.41,-3.94,1.69,-1.43,0.48
000937,冀中能源,2021-09-08T00:00:00+08:00,9.93,10.05,10.06,9.99,9.97,8.14,10.0,-9.97,9.99,-9.97,-9.98
000937,冀中能源,2021-09-09T00:00:00+08:00,10.05,10.06,9.99,9.97,8.14,10.0,-9.97,9.99,-9.97,-9.98,0.61
000937,冀中能源,2021-09-10T00:00:00+08:00,10.06,9.99,9.97,8.14,10.0,-9.97,9.99,-9.97,-9.98,0.61,2.91
000937,冀中能源,2021-09-13T00:00:00+08:00,9.99,9.97,8.14,10.0,-9.97,9.99,-9.97,-9.98,0.61,2.91,-3.53
000937,冀中能源,2021-09-14T00:00:00+08:00,9.97,8.14,10.0,-9.97,9.99,-9.97,-9.98,0.61,2.91,-3.53,10.0
000937,冀中能源,2021-09-16T00:00:00+08:00,10.0,-9.97,9.99,-9.97,-9.98,0.61,2.91,-3.53,10.0,-9.98,-0.12
000937,冀中能源,2021-09-22T00:00:00+08:00,9.99,-9.97,-9.98,0.61,2.91,-3.53,10.0,-9.98,-0.12,-9.12,-4.75
000937,冀中能源,2021-09-30T00:00:00+08:00,10.0,-9.98,-0.12,-9.12,-4.75,-0.43,-0.29,5.45,-0.95,-7.55,9.96
000937,冀中能源,2021-10-21T00:00:00+08:00,9.96,-8.65,3.11,-2.01,-2.2,-3.89,-2.18,1.91,-1.41,2.22,-3.41
000935,四川双马,2021-07-05T00:00:00+08:00,10.03,9.98,-1.67,6.06,-5.55,-4.63,2.73,9.98,-9.39,0.75,9.99
000935,四川双马,2021-07-06T00:00:00+08:00,9.98,-1.67,6.06,-5.55,-4.63,2.73,9.98,-9.39,0.75,9.99,2.35
000935,四川双马,2021-07-14T00:00:00+08:00,9.98,-9.39,0.75,9.99,2.35,-0.71,3.29,-4.28,-3.95,-7.47,-2.87
000935,四川双马,2021-07-19T00:00:00+08:00,9.99,2.35,-0.71,3.29,-4.28,-3.95,-7.47,-2.87,9.99,0.22,5.95
000935,四川双马,2021-07-29T00:00:00+08:00,9.99,0.22,5.95,3.35,-1.65,-4.31,0.11,0.74,-2.31,-2.53,-1.77
000935,四川双马,2021-08-18T00:00:00+08:00,10.0,8.67,10.01,10.02,-2.88,-2.51,-1.14,-0.68,-10.01,9.98,9.99
000935,四川双马,2021-08-20T00:00:00+08:00,10.01,10.02,-2.88,-2.51,-1.14,-0.68,-10.01,9.98,9.99,7.38,-10.0
000935,四川双马,2021-08-23T00:00:00+08:00,10.02,-2.88,-2.51,-1.14,-0.68,-10.01,9.98,9.99,7.38,-10.0,-6.41
000935,四川双马,2021-08-31T00:00:00+08:00,9.98,9.99,7.38,-10.0,-6.41,1.22,-2.2,5.03,-3.57,-3.83,-2.08
000935,四川双马,2021-09-01T00:00:00+08:00,9.99,7.38,-10.0,-6.41,1.22,-2.2,5.03,-3.57,-3.83,-2.08,0.09
000935,四川双马,2021-10-15T00:00:00+08:00,9.99,0.84,6.22,-4.29,0.87,-0.38,1.73,-0.94,-2.66,-2.44,0.35
000935,四川双马,2021-11-29T00:00:00+08:00,10.0,5.77,-2.66,2.82,1.03,0.08,-2.55,2.57,3.69,-2.74,0.42
000933,神火股份,2021-02-08T00:00:00+08:00,9.97,10.03,1.25,7.64,3.21,3.66,-2.36,-0.33,10.01,-8.2,-0.11
000933,神火股份,2021-02-09T00:00:00+08:00,10.03,1.25,7.64,3.21,3.66,-2.36,-0.33,10.01,-8.2,-0.11,-5.56
000933,神火股份,2021-02-25T00:00:00+08:00,10.01,-8.2,-0.11,-5.56,8.08,3.1,-9.33,-1.14,2.66,2.59,9.99
000933,神火股份,2021-03-11T00:00:00+08:00,9.99,9.98,-0.18,-2.73,-2.8,-0.77,-3.97,9.99,-10.0,-9.89,2.94
000933,神火股份,2021-03-12T00:00:00+08:00,9.98,-0.18,-2.73,-2.8,-0.77,-3.97,9.99,-10.0,-9.89,2.94,2.31
000933,神火股份,2021-03-22T00:00:00+08:00,9.99,-10.0,-9.89,2.94,2.31,6.23,-1.31,-2.66,6.84,-2.86,1.22
000933,神火股份,2021-05-10T00:00:00+08:00,10.0,-5.94,0.53,-8.18,-0.33,0.33,0.25,-4.85,-8.04,6.2,-3.81
000933,神火股份,2021-08-11T00:00:00+08:00,9.98,9.42,2.84,-1.23,2.18,4.26,-7.45,-1.34,2.24,2.42,2.14
000933,神火股份,2021-09-08T00:00:00+08:00,9.99,5.51,-2.46,10.02,-3.49,-1.19,0.72,-3.1,-1.35,-1.87,-9.98
000933,神火股份,2021-09-13T00:00:00+08:00,10.02,-3.49,-1.19,0.72,-3.1,-1.35,-1.87,-9.98,-10.03,-5.89,-9.92
000938,紫光股份,2021-01-08T00:00:00+08:00,9.99,5.26,0.6,3.52,-1.48,-4.2,7.21,0.32,-2.18,3.06,-5.13
000938,紫光股份,2021-07-12T00:00:00+08:00,10.0,0.08,-3.28,-0.04,5.35,7.25,0.25,1.08,0.14,-3.56,0.89
000938,紫光股份,2021-08-06T00:00:00+08:00,9.99,1.58,-0.99,-3.73,-1.66,-10.0,1.53,-2.39,-1.78,0.56,2.36
000936,华西股份,2021-04-14T00:00:00+08:00,9.98,-2.62,3.79,2.44,-3.12,-1.38,0.0,-2.49,0.96,-1.9,0.16
000936,华西股份,2021-07-29T00:00:00+08:00,10.0,-0.14,2.07,-1.76,0.83,-1.5,0.28,-1.66,0.14,0.7,-0.7
000949,新乡化纤,2021-02-18T00:00:00+08:00,9.91,10.08,10.12,10.07,-5.77,-5.06,-5.33,10.09,-9.38,7.53,-3.28
000949,新乡化纤,2021-02-19T00:00:00+08:00,10.08,10.12,10.07,-5.77,-5.06,-5.33,10.09,-9.38,7.53,-3.28,-2.26
000949,新乡化纤,2021-02-22T00:00:00+08:00,10.12,10.07,-5.77,-5.06,-5.33,10.09,-9.38,7.53,-3.28,-2.26,1.16
000949,新乡化纤,2021-02-23T00:00:00+08:00,10.07,-5.77,-5.06,-5.33,10.09,-9.38,7.53,-3.28,-2.26,1.16,-8.01
000949,新乡化纤,2021-03-01T00:00:00+08:00,10.09,-9.38,7.53,-3.28,-2.26,1.16,-8.01,-0.25,4.99,1.9,3.03
000949,新乡化纤,2021-06-01T00:00:00+08:00,10.07,10.0,-3.7,-4.16,4.84,-2.07,10.08,-0.89,1.64,1.03,-4.21
000949,新乡化纤,2021-06-02T00:00:00+08:00,10.0,-3.7,-4.16,4.84,-2.07,10.08,-0.89,1.64,1.03,-4.21,5.0
000949,新乡化纤,2021-06-09T00:00:00+08:00,10.08,-0.89,1.64,1.03,-4.21,5.0,0.0,0.72,-0.72,-1.3,6.43
000949,新乡化纤,2021-06-25T00:00:00+08:00,10.03,3.0,1.33,1.32,-2.13,-0.84,0.0,0.49,2.78,-6.48,7.81
000953,河化股份,2021-06-03T00:00:00+08:00,10.1,-2.47,1.63,-3.56,2.58,0.0,0.9,1.6,-4.21,-6.59,-2.35
000955,欣龙控股,2021-07-28T00:00:00+08:00,9.98,5.15,-2.35,-0.4,1.61,-2.58,-3.05,-1.89,0.64,2.77,-1.66
000955,欣龙控股,2021-11-25T00:00:00+08:00,10.07,-2.19,3.25,-3.15,-0.41,-1.84,-1.04,-0.63,0.63,-0.42,-0.21
000959,首钢股份,2021-03-22T00:00:00+08:00,10.02,-2.83,-4.38,-1.53,1.11,1.53,-0.65,-1.74,-2.43,2.26,9.96
000959,首钢股份,2021-04-07T00:00:00+08:00,9.96,2.62,-1.76,5.19,-3.04,0.2,-0.98,0.99,-0.78,0.2,-1.38
000959,首钢股份,2021-05-10T00:00:00+08:00,10.05,0.49,4.22,-5.61,0.66,-0.98,0.33,-3.3,-5.46,2.17,-3.36
000959,首钢股份,2021-06-09T00:00:00+08:00,9.94,2.18,-0.66,-2.31,-3.38,-4.02,-1.82,2.97,-1.26,-0.36,-0.18
000959,首钢股份,2021-07-22T00:00:00+08:00,10.03,9.89,-4.22,-7.93,-4.15,7.15,9.94,-5.37,-5.37,5.99,-6.4
000959,首钢股份,2021-07-30T00:00:00+08:00,9.94,-5.37,-5.37,5.99,-6.4,1.27,6.28,-0.59,5.65,9.99,-0.77
000959,首钢股份,2021-08-12T00:00:00+08:00,9.99,-0.77,-3.22,-2.66,-0.14,0.0,1.78,1.21,-0.4,2.94,3.5
000959,首钢股份,2021-09-13T00:00:00+08:00,10.06,2.75,-4.72,1.35,-5.44,1.06,-2.56,-6.08,-6.6,2.85,-5.42
000959,首钢股份,2021-11-26T00:00:00+08:00,10.07,4.57,-4.37,1.89,10.06,-1.69,-0.72,0.72,1.57,-2.39,-0.87
000960,锡业股份,2021-01-25T00:00:00+08:00,9.94,1.76,0.82,0.65,-0.24,1.79,-2.0,0.49,-4.62,-2.21,4.09
000960,锡业股份,2021-02-18T00:00:00+08:00,9.97,10.01,10.02,5.45,2.27,-6.22,-7.58,2.05,-7.79,2.18,-3.27
000960,锡业股份,2021-02-19T00:00:00+08:00,10.01,10.02,5.45,2.27,-6.22,-7.58,2.05,-7.79,2.18,-3.27,-2.41
000960,锡业股份,2021-02-22T00:00:00+08:00,10.02,5.45,2.27,-6.22,-7.58,2.05,-7.79,2.18,-3.27,-2.41,-4.8
000960,锡业股份,2021-06-11T00:00:00+08:00,10.01,-9.9,-5.91,0.81,-0.6,0.13,1.88,3.24,0.06,1.09,0.06
000960,锡业股份,2021-08-26T00:00:00+08:00,10.03,8.12,4.1,7.96,-1.64,2.75,-7.14,-2.36,-0.18,-1.88,6.21
000957,中通客车,2021-11-04T00:00:00+08:00,10.09,0.97,-0.58,0.78,-0.39,-0.97,0.78,1.94,-1.14,2.31,-1.13
000961,中南建设,2021-11-11T00:00:00+08:00,10.13,-0.97,-0.98,-1.73,-0.25,-3.53,2.87,-2.79,0.78,4.15,-0.5
000958,东方能源,2021-03-31T00:00:00+08:00,9.94,-0.79,-3.17,1.02,-0.2,-3.85,-0.42,0.85,-4.2,-0.22,-1.98
000958,东方能源,2021-09-24T00:00:00+08:00,9.94,0.17,3.99,-6.18,1.42,-3.86,-5.84,-5.62,-3.7,0.21,-1.06
000962,东方钽业,2021-05-10T00:00:00+08:00,9.99,-3.51,0.53,-3.62,-1.21,0.67,2.77,-1.94,-4.63,1.39,0.0
000962,东方钽业,2021-06-03T00:00:00+08:00,10.05,-2.95,2.19,-6.05,0.0,0.99,-1.76,1.8,-7.06,1.58,3.43
000962,东方钽业,2021-07-09T00:00:00+08:00,9.98,9.97,-4.25,-3.92,0.0,0.18,0.27,-0.97,3.57,0.26,1.2
000962,东方钽业,2021-07-12T00:00:00+08:00,9.97,-4.25,-3.92,0.0,0.18,0.27,-0.97,3.57,0.26,1.2,-1.44
000962,东方钽业,2021-07-30T00:00:00+08:00,10.02,0.62,-6.75,4.19,-1.18,9.98,4.94,-2.56,-0.92,10.04,-1.24
000962,东方钽业,2021-08-06T00:00:00+08:00,9.98,4.94,-2.56,-0.92,10.04,-1.24,6.0,-2.92,1.92,-4.53,-2.31
000962,东方钽业,2021-08-12T00:00:00+08:00,10.04,-1.24,6.0,-2.92,1.92,-4.53,-2.31,6.07,0.57,5.56,3.77
000962,东方钽业,2021-09-06T00:00:00+08:00,10.01,-1.38,-3.34,0.25,2.69,-0.49,-6.38,5.83,-4.83,-6.31,-0.83
000963,华东医药,2021-02-09T00:00:00+08:00,10.02,7.63,10.0,0.88,2.44,10.0,-8.42,-3.65,-3.52,9.99,5.65
000963,华东医药,2021-02-18T00:00:00+08:00,10.0,0.88,2.44,10.0,-8.42,-3.65,-3.52,9.99,5.65,-1.41,4.5
000963,华东医药,2021-02-23T00:00:00+08:00,10.0,-8.42,-3.65,-3.52,9.99,5.65,-1.41,4.5,-3.28,-2.36,-8.33
000963,华东医药,2021-03-01T00:00:00+08:00,9.99,5.65,-1.41,4.5,-3.28,-2.36,-8.33,2.24,9.4,1.87,-1.25
000963,华东医药,2021-03-18T00:00:00+08:00,9.99,-1.44,0.74,-10.01,0.9,-7.54,0.93,3.93,-0.51,0.05,5.21
000963,华东医药,2021-04-14T00:00:00+08:00,10.0,3.77,4.38,-1.58,0.83,8.02,1.48,-1.01,1.76,2.87,-1.7
000963,华东医药,2021-04-30T00:00:00+08:00,10.01,-9.99,-8.02,1.86,2.3,4.4,1.88,-1.1,6.3,-0.47,0.67
000963,华东医药,2021-10-08T00:00:00+08:00,10.01,2.3,4.01,-1.38,-2.13,-0.24,-1.17,0.18,3.68,-1.95,-2.11
000966,长源电力,2021-03-10T00:00:00+08:00,10.0,10.02,9.96,0.19,10.0,-8.74,9.96,9.93,9.98,9.94,9.96
000966,长源电力,2021-03-11T00:00:00+08:00,10.02,9.96,0.19,10.0,-8.74,9.96,9.93,9.98,9.94,9.96,-8.82
000966,长源电力,2021-03-12T00:00:00+08:00,9.96,0.19,10.0,-8.74,9.96,9.93,9.98,9.94,9.96,-8.82,4.84
000966,长源电力,2021-03-16T00:00:00+08:00,10.0,-8.74,9.96,9.93,9.98,9.94,9.96,-8.82,4.84,4.86,9.75
000966,长源电力,2021-03-18T00:00:00+08:00,9.96,9.93,9.98,9.94,9.96,-8.82,4.84,4.86,9.75,-9.97,-5.05
000966,长源电力,2021-03-19T00:00:00+08:00,9.93,9.98,9.94,9.96,-8.82,4.84,4.86,9.75,-9.97,-5.05,-3.42
000966,长源电力,2021-03-22T00:00:00+08:00,9.98,9.94,9.96,-8.82,4.84,4.86,9.75,-9.97,-5.05,-3.42,9.97
000966,长源电力,2021-03-23T00:00:00+08:00,9.94,9.96,-8.82,4.84,4.86,9.75,-9.97,-5.05,-3.42,9.97,10.02
000966,长源电力,2021-03-24T00:00:00+08:00,9.96,-8.82,4.84,4.86,9.75,-9.97,-5.05,-3.42,9.97,10.02,9.98
000966,长源电力,2021-04-06T00:00:00+08:00,9.97,10.02,9.98,9.96,10.04,-3.91,-4.24,-8.33,2.61,3.86,9.61
000966,长源电力,2021-04-07T00:00:00+08:00,10.02,9.98,9.96,10.04,-3.91,-4.24,-8.33,2.61,3.86,9.61,-10.01
000966,长源电力,2021-04-08T00:00:00+08:00,9.98,9.96,10.04,-3.91,-4.24,-8.33,2.61,3.86,9.61,-10.01,0.09
000966,长源电力,2021-04-09T00:00:00+08:00,9.96,10.04,-3.91,-4.24,-8.33,2.61,3.86,9.61,-10.01,0.09,1.29
000966,长源电力,2021-04-12T00:00:00+08:00,10.04,-3.91,-4.24,-8.33,2.61,3.86,9.61,-10.01,0.09,1.29,-3.45
000966,长源电力,2021-05-11T00:00:00+08:00,9.97,-3.88,-2.8,-1.28,-1.73,7.25,10.04,5.49,9.27,-7.92,-2.98
000966,长源电力,2021-05-19T00:00:00+08:00,10.04,5.49,9.27,-7.92,-2.98,10.04,10.02,-0.3,1.87,-6.25,7.29
000966,长源电力,2021-05-26T00:00:00+08:00,10.04,10.02,-0.3,1.87,-6.25,7.29,-6.43,-6.88,2.1,3.62,-2.93
000966,长源电力,2021-05-27T00:00:00+08:00,10.02,-0.3,1.87,-6.25,7.29,-6.43,-6.88,2.1,3.62,-2.93,-1.47
